timestamp,type,gameId,summonerName,item,itemImg
17.7085,ITEM_PURCHASED,2677232,BLG Yagao,Tomo Amplificador,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1052_mage_t2_amptome.png
18.499616666666668,ITEM_PURCHASED,2677232,JDG 369,Égide da Legião,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3105_tank_t2_aegisofthelegion.png
18.507416666666668,ITEM_PURCHASED,2677232,JDG MISSING,Hino Bélico de Shurelya,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2065_tank_t4_shurelyasbattlesong.png
18.63915,ITEM_PURCHASED,2677232,JDG MISSING,Sentinela de Controle,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2055_class_t1_controlward.png
18.732633333333332,ITEM_PURCHASED,2677232,JDG Kanavi,Virtude Radiante,https://raw.communitydragon.org/latest/game/assets/items/icons2d/6667_tank_t4_radiantvirtue.png
18.797066666666666,ITEM_PURCHASED,2677232,BLG ON,Espelho de Bandópolis,https://raw.communitydragon.org/latest/game/assets/items/icons2d/4642_enchanter_t2_bandleglassmirror.png
18.803183333333333,ITEM_PURCHASED,2677232,BLG ON,Sentinela de Controle,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2055_class_t1_controlward.png
18.805433333333333,ITEM_PURCHASED,2677232,BLG ON,Sentinela de Controle,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2055_class_t1_controlward.png
18.886183333333335,ITEM_PURCHASED,2677232,JDG Ruler,Picareta,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1037_class_t1_pickaxe.png
18.9474,ITEM_PURCHASED,2677232,JDG knight,Punhal Serrilhado,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3134_assassin_t2_serrateddirk.png
18.957983333333335,ITEM_PURCHASED,2677232,JDG knight,Sentinela de Controle,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2055_class_t1_controlward.png
18.9624,ITEM_PURCHASED,2677232,JDG knight,Sentinela de Controle,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2055_class_t1_controlward.png
19.3665,ITEM_PURCHASED,2677232,BLG Bin,Quebracascos,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3181_hullbreaker.png
19.980783333333335,ITEM_PURCHASED,2677232,BLG Yagao,Códex Demoníaco,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3108_mage_t2_fiendishcodex.png
19.983,ITEM_PURCHASED,2677232,JDG 369,Cristal de Rubi,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1028_base_t1_rubycrystal.png
19.991316666666666,ITEM_PURCHASED,2677232,BLG Yagao,Tomo Amplificador,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1052_mage_t2_amptome.png
19.991316666666666,ITEM_PURCHASED,2677232,BLG XUN,Égide da Legião,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3105_tank_t2_aegisofthelegion.png
20.000733333333333,ITEM_PURCHASED,2677232,BLG XUN,Sentinela de Controle,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2055_class_t1_controlward.png
20.002933333333335,ITEM_PURCHASED,2677232,BLG XUN,Sentinela de Controle,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2055_class_t1_controlward.png
20.429966666666665,ITEM_PURCHASED,2677232,BLG ON,Sentinela de Controle,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2055_class_t1_controlward.png
20.431616666666667,ITEM_PURCHASED,2677232,BLG ON,Sentinela de Controle,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2055_class_t1_controlward.png
20.5023,ITEM_PURCHASED,2677232,JDG 369,Jak'Sho,https://raw.communitydragon.org/latest/game/assets/items/icons2d/6665_tank_t4_jakshotheprotean.png
20.502866666666666,ITEM_PURCHASED,2677232,BLG Elk,Picareta,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1037_class_t1_pickaxe.png
20.51556666666667,ITEM_PURCHASED,2677232,BLG Elk,Capa da Agilidade,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1018_base_t1_cloakagility.png
20.51556666666667,ITEM_PURCHASED,2677232,JDG MISSING,Sentinela de Controle,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2055_class_t1_controlward.png
20.51835,ITEM_PURCHASED,2677232,JDG MISSING,Sentinela de Controle,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2055_class_t1_controlward.png
20.533383333333333,ITEM_PURCHASED,2677232,JDG MISSING,Cristal de Rubi,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1028_base_t1_rubycrystal.png
20.56785,ITEM_PURCHASED,2677232,JDG Kanavi,Égide da Legião,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3105_tank_t2_aegisofthelegion.png
20.61505,ITEM_PURCHASED,2677232,JDG Kanavi,Brasa de Bami,https://raw.communitydragon.org/latest/game/assets/items/icons2d/6660_tank_t2_bamiscinder.png
20.63785,ITEM_PURCHASED,2677232,JDG Kanavi,Sentinela de Controle,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2055_class_t1_controlward.png
20.66625,ITEM_PURCHASED,2677232,JDG knight,Cronômetro,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2419_mage_t1_stopwatch.png
20.686216666666667,ITEM_PURCHASED,2677232,JDG knight,Cota de Malha,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1031_base_t2_chainvest.png
20.7213,ITEM_PURCHASED,2677232,JDG Ruler,Gume do Infinito,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3031_marksman_t3_infinityedge.png
20.732916666666668,ITEM_PURCHASED,2677232,JDG Ruler,Sentinela de Controle,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2055_class_t1_controlward.png
21.30815,ITEM_PURCHASED,2677232,BLG ON,Sentinela de Controle,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2055_class_t1_controlward.png
21.745733333333334,ITEM_PURCHASED,2677232,BLG Yagao,Cronômetro,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2419_mage_t1_stopwatch.png
22.043516666666665,ITEM_PURCHASED,2677232,BLG Elk,Adagas Rápidas Navori,https://raw.communitydragon.org/latest/game/assets/items/icons2d/6675_marksman_t3_navoriquickblades.png
22.094116666666668,ITEM_PURCHASED,2677232,BLG Yagao,Armaguarda da Caçadora,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3191_battlemage_t2_seekersarmguard.png
22.24341666666667,ITEM_PURCHASED,2677232,BLG Bin,Grevas do Berserker,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3006_class_t2_berserkersgreaves.png
