levelUpType,skillSlot,timestamp,type,gameId,summonerName
NORMAL,Q,0.76505,SKILL_LEVEL_UP,2677232,BLG Bin
NORMAL,Q,1.3787666666666667,SKILL_LEVEL_UP,2677232,JDG 369
NORMAL,Q,1.4682333333333333,SKILL_LEVEL_UP,2677232,JDG Kanavi
NORMAL,E,1.4815,SKILL_LEVEL_UP,2677232,BLG XUN
NORMAL,E,1.4965333333333333,SKILL_LEVEL_UP,2677232,JDG MISSING
NORMAL,Q,1.53535,SKILL_LEVEL_UP,2677232,JDG knight
NORMAL,E,1.5492333333333332,SKILL_LEVEL_UP,2677232,BLG Yagao
NORMAL,E,1.7489166666666667,SKILL_LEVEL_UP,2677232,JDG Kanavi
NORMAL,W,1.9047666666666667,SKILL_LEVEL_UP,2677232,BLG XUN
NORMAL,W,2.09025,SKILL_LEVEL_UP,2677232,BLG ON
NORMAL,Q,2.0975166666666665,SKILL_LEVEL_UP,2677232,BLG Elk
NORMAL,E,2.1875166666666668,SKILL_LEVEL_UP,2677232,JDG knight
NORMAL,Q,2.2555,SKILL_LEVEL_UP,2677232,BLG Yagao
NORMAL,W,2.3037833333333335,SKILL_LEVEL_UP,2677232,BLG Bin
NORMAL,Q,2.4584,SKILL_LEVEL_UP,2677232,JDG Kanavi
NORMAL,W,2.5594333333333332,SKILL_LEVEL_UP,2677232,JDG 369
NORMAL,Q,2.5721833333333333,SKILL_LEVEL_UP,2677232,JDG Ruler
NORMAL,Q,2.6205833333333333,SKILL_LEVEL_UP,2677232,BLG XUN
NORMAL,Q,2.6566833333333335,SKILL_LEVEL_UP,2677232,BLG ON
NORMAL,Q,2.6845,SKILL_LEVEL_UP,2677232,JDG knight
NORMAL,W,2.740666666666667,SKILL_LEVEL_UP,2677232,BLG Elk
NORMAL,Q,2.7617666666666665,SKILL_LEVEL_UP,2677232,BLG Yagao
NORMAL,Q,2.77065,SKILL_LEVEL_UP,2677232,JDG MISSING
NORMAL,E,2.8051833333333334,SKILL_LEVEL_UP,2677232,BLG Bin
NORMAL,E,2.9585833333333333,SKILL_LEVEL_UP,2677232,JDG 369
NORMAL,W,3.14795,SKILL_LEVEL_UP,2677232,JDG knight
NORMAL,W,3.344133333333333,SKILL_LEVEL_UP,2677232,JDG Kanavi
NORMAL,Q,3.358616666666667,SKILL_LEVEL_UP,2677232,JDG Ruler
NORMAL,W,3.3731833333333334,SKILL_LEVEL_UP,2677232,BLG Yagao
NORMAL,W,3.4148,SKILL_LEVEL_UP,2677232,JDG MISSING
NORMAL,Q,3.439766666666667,SKILL_LEVEL_UP,2677232,BLG Bin
NORMAL,E,3.5341666666666667,SKILL_LEVEL_UP,2677232,BLG ON
NORMAL,E,3.535816666666667,SKILL_LEVEL_UP,2677232,BLG Elk
NORMAL,Q,3.732666666666667,SKILL_LEVEL_UP,2677232,JDG 369
NORMAL,Q,4.2241333333333335,SKILL_LEVEL_UP,2677232,BLG XUN
NORMAL,Q,4.429166666666666,SKILL_LEVEL_UP,2677232,BLG Bin
NORMAL,E,4.458816666666666,SKILL_LEVEL_UP,2677232,BLG Elk
NORMAL,Q,4.710066666666667,SKILL_LEVEL_UP,2677232,JDG knight
NORMAL,Q,4.732933333333333,SKILL_LEVEL_UP,2677232,JDG 369
NORMAL,E,4.8002666666666665,SKILL_LEVEL_UP,2677232,JDG Ruler
NORMAL,Q,4.894816666666666,SKILL_LEVEL_UP,2677232,JDG MISSING
NORMAL,R,5.34035,SKILL_LEVEL_UP,2677232,BLG Bin
NORMAL,Q,5.457316666666666,SKILL_LEVEL_UP,2677232,BLG Yagao
NORMAL,W,5.734616666666667,SKILL_LEVEL_UP,2677232,BLG ON
NORMAL,Q,5.7675,SKILL_LEVEL_UP,2677232,JDG Kanavi
NORMAL,R,5.811366666666666,SKILL_LEVEL_UP,2677232,JDG 369
NORMAL,E,6.2683,SKILL_LEVEL_UP,2677232,BLG Elk
NORMAL,W,6.528433333333333,SKILL_LEVEL_UP,2677232,JDG knight
NORMAL,Q,6.542916666666667,SKILL_LEVEL_UP,2677232,JDG Ruler
NORMAL,Q,6.7160166666666665,SKILL_LEVEL_UP,2677232,JDG MISSING
NORMAL,R,6.77205,SKILL_LEVEL_UP,2677232,BLG Yagao
NORMAL,Q,6.81925,SKILL_LEVEL_UP,2677232,BLG Bin
NORMAL,Q,7.010116666666667,SKILL_LEVEL_UP,2677232,BLG XUN
NORMAL,R,7.124216666666666,SKILL_LEVEL_UP,2677232,JDG Kanavi
NORMAL,Q,7.431166666666667,SKILL_LEVEL_UP,2677232,JDG 369
NORMAL,Q,7.520266666666667,SKILL_LEVEL_UP,2677232,JDG knight
NORMAL,W,7.573033333333333,SKILL_LEVEL_UP,2677232,BLG ON
NORMAL,E,7.65985,SKILL_LEVEL_UP,2677232,JDG Ruler
NORMAL,R,8.12085,SKILL_LEVEL_UP,2677232,BLG Elk
NORMAL,Q,8.1681,SKILL_LEVEL_UP,2677232,BLG Yagao
NORMAL,W,8.231433333333333,SKILL_LEVEL_UP,2677232,BLG Bin
NORMAL,R,8.293366666666667,SKILL_LEVEL_UP,2677232,JDG MISSING
NORMAL,R,8.69105,SKILL_LEVEL_UP,2677232,BLG XUN
NORMAL,W,8.979466666666667,SKILL_LEVEL_UP,2677232,JDG 369
NORMAL,R,9.143966666666667,SKILL_LEVEL_UP,2677232,BLG ON
NORMAL,W,9.29665,SKILL_LEVEL_UP,2677232,JDG knight
NORMAL,Q,9.43255,SKILL_LEVEL_UP,2677232,JDG Kanavi
NORMAL,E,9.84705,SKILL_LEVEL_UP,2677232,BLG Elk
NORMAL,Q,9.95545,SKILL_LEVEL_UP,2677232,JDG Ruler
NORMAL,E,10.087866666666667,SKILL_LEVEL_UP,2677232,BLG Yagao
NORMAL,Q,10.320133333333333,SKILL_LEVEL_UP,2677232,BLG Bin
NORMAL,Q,10.469233333333333,SKILL_LEVEL_UP,2677232,BLG XUN
NORMAL,Q,10.606033333333333,SKILL_LEVEL_UP,2677232,JDG 369
NORMAL,Q,10.638816666666667,SKILL_LEVEL_UP,2677232,JDG knight
NORMAL,W,11.294783333333333,SKILL_LEVEL_UP,2677232,BLG Elk
NORMAL,E,11.3687,SKILL_LEVEL_UP,2677232,JDG Ruler
NORMAL,E,11.447633333333334,SKILL_LEVEL_UP,2677232,JDG Kanavi
NORMAL,Q,11.946983333333334,SKILL_LEVEL_UP,2677232,BLG Yagao
NORMAL,W,12.018683333333334,SKILL_LEVEL_UP,2677232,JDG 369
NORMAL,W,12.445466666666666,SKILL_LEVEL_UP,2677232,JDG knight
NORMAL,Q,12.578883333333334,SKILL_LEVEL_UP,2677232,JDG MISSING
NORMAL,Q,12.6401,SKILL_LEVEL_UP,2677232,JDG Ruler
NORMAL,W,12.8692,SKILL_LEVEL_UP,2677232,BLG Bin
NORMAL,Q,12.90475,SKILL_LEVEL_UP,2677232,JDG Kanavi
NORMAL,W,13.353983333333334,SKILL_LEVEL_UP,2677232,BLG ON
NORMAL,W,13.66135,SKILL_LEVEL_UP,2677232,BLG XUN
NORMAL,R,13.77545,SKILL_LEVEL_UP,2677232,JDG 369
NORMAL,Q,14.142466666666667,SKILL_LEVEL_UP,2677232,JDG knight
NORMAL,E,14.464416666666667,SKILL_LEVEL_UP,2677232,BLG Yagao
NORMAL,E,14.544433333333334,SKILL_LEVEL_UP,2677232,JDG Ruler
NORMAL,E,14.655616666666667,SKILL_LEVEL_UP,2677232,BLG Elk
NORMAL,R,14.815783333333334,SKILL_LEVEL_UP,2677232,BLG Bin
NORMAL,E,14.968366666666666,SKILL_LEVEL_UP,2677232,JDG Kanavi
NORMAL,E,14.988933333333334,SKILL_LEVEL_UP,2677232,BLG ON
NORMAL,Q,15.63985,SKILL_LEVEL_UP,2677232,BLG XUN
NORMAL,W,15.7566,SKILL_LEVEL_UP,2677232,JDG MISSING
NORMAL,W,16.08035,SKILL_LEVEL_UP,2677232,JDG knight
NORMAL,W,16.090983333333334,SKILL_LEVEL_UP,2677232,BLG Elk
NORMAL,R,16.315083333333334,SKILL_LEVEL_UP,2677232,BLG Yagao
NORMAL,W,16.406283333333334,SKILL_LEVEL_UP,2677232,JDG 369
NORMAL,E,16.729916666666668,SKILL_LEVEL_UP,2677232,JDG Ruler
NORMAL,W,17.232666666666667,SKILL_LEVEL_UP,2677232,BLG Bin
NORMAL,R,17.391566666666666,SKILL_LEVEL_UP,2677232,JDG Kanavi
NORMAL,Q,17.988966666666666,SKILL_LEVEL_UP,2677232,JDG MISSING
NORMAL,W,18.09555,SKILL_LEVEL_UP,2677232,BLG ON
NORMAL,W,18.555683333333334,SKILL_LEVEL_UP,2677232,JDG knight
NORMAL,R,18.85225,SKILL_LEVEL_UP,2677232,BLG Elk
NORMAL,W,18.92405,SKILL_LEVEL_UP,2677232,BLG XUN
NORMAL,E,19.197133333333333,SKILL_LEVEL_UP,2677232,JDG 369
NORMAL,E,19.389366666666668,SKILL_LEVEL_UP,2677232,BLG Yagao
NORMAL,E,19.407666666666668,SKILL_LEVEL_UP,2677232,JDG Kanavi
NORMAL,E,19.48285,SKILL_LEVEL_UP,2677232,JDG Ruler
NORMAL,E,19.987983333333332,SKILL_LEVEL_UP,2677232,JDG knight
NORMAL,W,20.437183333333333,SKILL_LEVEL_UP,2677232,BLG Bin
NORMAL,W,20.443833333333334,SKILL_LEVEL_UP,2677232,JDG MISSING
NORMAL,E,20.46725,SKILL_LEVEL_UP,2677232,JDG Kanavi
NORMAL,W,20.54895,SKILL_LEVEL_UP,2677232,JDG 369
NORMAL,W,20.566183333333335,SKILL_LEVEL_UP,2677232,JDG Ruler
NORMAL,R,20.893133333333335,SKILL_LEVEL_UP,2677232,BLG XUN
NORMAL,W,21.1317,SKILL_LEVEL_UP,2677232,BLG Elk
NORMAL,E,21.17345,SKILL_LEVEL_UP,2677232,JDG knight
NORMAL,E,21.692983333333334,SKILL_LEVEL_UP,2677232,BLG Yagao
NORMAL,E,21.7152,SKILL_LEVEL_UP,2677232,BLG ON
