currentGold,goldPerSecond,jungleMinionsKilled,level,minionsKilled,participantId,timeEnemySpentControlled,totalGold,xp,summonerName,timestamp,gameId,abilityHaste,abilityPower,armor,armorPen,armorPenPercent,attackDamage,attackSpeed,bonusArmorPenPercent,bonusMagicPenPercent,ccReduction,cooldownReduction,health,healthMax,healthRegen,lifesteal,magicPen,magicPenPercent,magicResist,movementSpeed,omnivamp,physicalVamp,power,powerMax,powerRegen,spellVamp,magicDamageDone,magicDamageDoneToChampions,magicDamageTaken,physicalDamageDone,physicalDamageDoneToChampions,physicalDamageTaken,totalDamageDone,totalDamageDoneToChampions,totalDamageTaken,trueDamageDone,trueDamageDoneToChampions,trueDamageTaken,positionX,positionY
126,0,0,1,6,1,0,626,276,BLG Bin,2.0004666666666666,2677229,0,24,45,0,0,63,113,0,0,0,0,668,690,17,0,0,0,32,340,0,0,305,330,15,0,1751,0,0,952,0,66,2796,0,66,93,0,0,4181,13658
83,20,0,1,0,10,4444,583,0,JDG MISSING,2.0004666666666666,2677229,0,17,35,0,0,47,110,0,0,0,0,454,605,92,0,0,0,30,330,0,0,255,375,27,0,228,175,113,266,109,186,495,284,299,0,0,0,8502,3309
106,0,4,2,0,2,6155,606,325,BLG XUN,2.0004666666666666,2677229,0,9,48,0,0,66,101,0,0,0,0,585,713,11,0,0,0,33,335,0,0,344,405,33,0,1510,0,0,704,0,435,2886,0,435,671,0,0,7566,2983
94,0,0,1,3,3,2030,594,185,BLG Yagao,2.0004666666666666,2677229,0,0,27,0,0,62,110,0,0,19,0,322,670,54,0,0,0,43,335,0,0,163,375,12,0,20,20,182,615,351,289,640,376,486,4,4,14,7370,6105
26,0,0,1,1,4,0,531,15,BLG Elk,2.0004666666666666,2677229,0,0,32,0,0,76,125,0,0,0,0,571,630,7,0,0,0,30,325,0,0,181,260,13,0,0,0,125,437,435,71,437,435,196,0,0,0,7474,2932
38,20,0,1,0,5,0,538,15,BLG ON,2.0004666666666666,2677229,0,7,36,0,0,62,100,0,0,5,0,640,640,95,0,0,0,40,335,0,0,235,315,17,0,174,113,49,52,0,38,226,113,88,0,0,0,7533,3301
21,0,0,1,0,6,20778,521,0,JDG 369,2.0004666666666666,2677229,0,0,32,0,0,68,110,0,0,0,0,278,735,139,0,0,0,48,345,0,0,313,400,16,0,0,0,0,2157,0,611,2157,0,611,0,0,0,8451,3547
96,0,4,2,0,7,0,596,300,JDG Kanavi,2.0004666666666666,2677229,0,0,56,0,0,73,115,0,0,0,0,680,681,22,0,0,0,29,340,0,0,346,346,16,0,441,0,0,1126,0,353,2534,0,353,966,0,0,8503,3756
119,0,0,1,4,8,4999,619,215,JDG knight,2.0004666666666666,2677229,0,24,25,0,0,50,110,0,0,0,0,401,630,11,0,0,0,30,335,0,0,368,493,16,0,479,182,20,565,289,371,1059,486,395,14,14,4,8511,5983
102,0,0,1,4,9,0,602,215,JDG Ruler,2.0004666666666666,2677229,0,0,31,0,0,72,110,0,0,0,0,660,660,6,0,0,0,30,330,0,0,340,340,16,0,0,0,0,651,0,0,651,0,0,0,0,0,12048,1961
416,0,0,3,15,1,0,916,738,BLG Bin,3.0004666666666666,2677229,0,24,52,0,0,67,116,0,0,0,0,778,850,19,0,0,0,35,340,0,0,339,389,17,0,2485,18,21,2230,96,174,7069,115,196,2353,0,0,3237,13492
362,20,0,1,0,10,9650,862,157,JDG MISSING,3.0004666666666666,2677229,0,17,35,0,0,47,110,0,0,0,0,548,605,12,0,0,0,30,330,0,0,220,400,27,0,564,313,179,398,242,186,963,555,365,0,0,0,12886,1834
306,0,8,2,0,2,14283,956,535,BLG XUN,3.0004666666666666,2677229,0,9,48,0,0,66,101,0,0,0,0,680,713,11,0,0,0,33,335,0,0,335,405,15,0,2604,193,188,1288,0,1187,5799,193,1383,1907,0,8,12651,2877
375,0,0,3,12,3,2030,875,738,BLG Yagao,3.0004666666666666,2677229,0,0,29,0,0,68,114,0,0,15,0,522,830,21,0,0,0,39,335,0,0,169,441,14,0,20,20,182,2295,351,457,2320,376,654,4,4,14,6621,6251
581,0,0,2,9,4,2904,1086,367,BLG Elk,3.0004666666666666,2677229,0,0,35,0,0,76,109,0,0,0,0,382,702,88,0,0,0,30,407,0,0,276,296,14,0,0,0,125,1420,865,519,1460,873,656,40,8,12,12169,2417
262,20,0,2,2,5,0,762,306,BLG ON,3.0004666666666666,2677229,0,7,39,0,0,64,102,0,0,9,0,588,711,16,0,0,0,41,335,0,0,241,351,18,0,224,163,79,270,93,278,816,257,357,321,0,0,11997,2156
225,0,4,2,4,6,34973,875,458,JDG 369,3.0004666666666666,2677229,0,0,35,0,0,70,110,0,0,0,0,736,818,24,0,0,0,49,345,0,0,322,437,16,0,40,40,129,3444,409,1462,3547,513,1643,63,63,51,3749,13375
749,0,8,2,1,7,0,1249,500,JDG Kanavi,3.0004666666666666,2677229,0,0,71,0,0,73,151,0,0,0,0,350,681,36,0,0,0,29,340,0,0,288,346,123,0,885,59,423,4206,168,958,7956,228,1381,2864,0,0,12268,6515
503,0,0,3,17,8,7740,1003,955,JDG knight,3.0004666666666666,2677229,0,30,31,0,0,53,112,0,0,0,0,551,780,12,0,0,0,31,335,0,0,529,529,18,0,1292,182,20,1597,457,443,2903,654,468,14,14,4,6965,7186
431,0,0,3,15,9,0,931,684,JDG Ruler,3.0004666666666666,2677229,0,0,37,0,0,77,115,0,0,0,0,810,810,8,0,0,0,31,417,0,0,154,399,34,0,0,0,0,3926,434,40,3926,434,40,0,0,0,13122,2573
809,0,0,4,28,1,0,1309,1386,BLG Bin,4.000916666666667,2677229,0,24,56,0,0,69,139,0,0,0,0,673,936,21,0,0,0,36,340,0,0,397,420,18,0,5296,72,21,3383,146,499,11109,235,520,2429,16,0,3143,13178
177,20,0,1,0,10,12586,1202,277,JDG MISSING,4.000916666666667,2677229,0,17,35,0,0,47,110,0,0,0,0,605,605,12,0,0,0,30,355,0,0,465,465,27,0,713,443,405,508,305,556,1222,749,986,0,0,24,11150,1193
132,0,8,2,0,2,19015,1217,563,BLG XUN,4.000916666666667,2677229,0,29,48,0,0,66,101,0,0,0,0,713,713,11,0,0,0,33,335,0,0,294,405,30,0,2989,375,318,1452,98,1943,7022,486,2270,2580,12,8,5365,9143
148,0,0,4,25,3,12132,1273,1477,BLG Yagao,4.000916666666667,2677229,0,0,33,0,0,72,116,0,0,5,0,905,916,22,0,0,0,40,335,0,0,618,722,15,0,107,20,434,4350,454,678,4470,486,1133,12,12,19,8593,5040
1198,0,0,3,20,4,20249,1703,811,BLG Elk,4.000916666666667,2677229,0,0,38,0,0,79,134,0,0,0,0,489,777,88,0,0,0,31,325,0,0,213,333,16,0,53,53,186,3442,1288,733,3714,1410,932,218,68,12,10333,991
61,20,0,2,4,5,0,1011,504,BLG ON,4.000916666666667,2677229,0,7,39,0,0,64,102,0,0,7,0,653,711,16,0,0,0,41,360,0,0,312,351,18,0,339,278,120,647,276,843,1860,555,964,873,0,0,4048,875
522,0,4,3,14,6,37513,1172,1106,JDG 369,4.000916666666667,2677229,0,0,38,0,0,73,111,0,0,0,0,864,930,25,0,0,0,51,345,0,0,267,476,17,0,130,40,183,5041,667,1545,5234,771,1796,63,63,67,3530,13241
1032,0,16,3,1,7,0,1532,909,JDG Kanavi,4.000916666666667,2677229,0,0,49,0,0,76,120,0,0,0,0,756,756,14,0,0,0,31,340,0,0,395,395,107,0,1164,162,480,5317,363,1062,9522,526,1543,3040,0,0,7393,9060
8,0,0,4,28,8,12874,1313,1446,JDG knight,4.000916666666667,2677229,0,51,35,0,0,56,113,0,0,0,0,861,861,13,0,0,0,32,360,0,0,545,639,19,0,2843,434,20,2787,625,603,5650,1079,636,19,19,12,14340,14391
1054,0,0,3,26,9,2762,1554,1095,JDG Ruler,4.000916666666667,2677229,0,0,37,0,0,77,115,0,0,0,0,681,810,8,0,0,0,31,330,0,0,84,399,18,0,0,0,68,6588,1583,295,6588,1583,411,0,0,48,11186,1760
1232,0,0,5,43,1,0,1732,2125,BLG Bin,5.00155,2677229,0,24,61,0,0,72,121,0,0,0,0,727,1026,22,0,0,0,38,340,0,0,275,453,19,0,7054,396,68,4984,164,702,17735,795,770,5696,234,0,4250,11947
412,20,0,3,0,10,27251,1437,672,JDG MISSING,5.00155,2677229,0,17,42,0,0,50,113,0,0,0,0,687,734,13,0,0,0,31,355,0,0,345,571,29,0,1446,644,405,782,340,674,2229,985,1103,0,0,24,11748,3913
555,0,22,4,0,2,41865,1640,1272,BLG XUN,5.00155,2677229,0,29,56,0,0,71,104,0,0,0,0,692,881,13,0,0,0,36,335,0,0,312,472,160,0,6614,375,622,3529,98,2751,14488,486,3381,4344,12,8,4242,6018
498,0,0,5,35,3,20743,1628,2163,BLG Yagao,5.00155,2677229,0,0,37,0,0,75,119,0,0,13,0,722,1006,23,0,0,0,42,335,0,0,406,787,16,0,809,126,602,6866,611,976,7712,773,1620,36,36,42,6634,6947
1586,0,0,4,33,4,28691,2091,1383,BLG Elk,5.00155,2677229,0,0,42,0,0,82,154,0,0,0,0,461,856,9,1,0,0,32,325,0,0,147,373,17,0,53,53,186,5436,1352,954,5732,1474,1153,242,68,12,9866,1629
259,20,0,3,7,5,0,1209,862,BLG ON,5.00155,2677229,0,7,43,0,0,67,104,0,0,10,0,623,786,17,0,0,0,43,360,0,0,325,388,18,0,489,278,321,913,276,968,2707,555,1290,1305,0,0,10039,3079
841,0,4,5,22,6,63139,1491,1755,JDG 369,5.00155,2677229,0,0,44,0,0,80,114,0,0,0,0,747,1116,27,0,0,0,54,345,0,0,162,600,19,0,632,88,506,6652,792,1594,7348,944,2387,63,63,286,3953,13698
165,0,24,4,1,7,0,1840,1234,JDG Kanavi,5.00155,2677229,0,0,53,0,0,104,122,0,0,0,0,834,834,32,0,0,0,32,340,0,0,367,447,18,0,2009,162,480,7795,363,1721,15219,526,2202,5415,0,0,11676,9008
411,0,0,5,41,8,22651,1716,2094,JDG knight,5.00155,2677229,0,53,39,0,0,58,114,0,0,0,0,694,945,14,0,0,0,34,360,0,0,459,685,20,0,4477,602,126,4408,747,774,8927,1391,937,42,42,36,7785,7295
1425,0,0,4,37,9,4029,1925,1491,JDG Ruler,5.00155,2677229,0,0,40,0,0,80,118,0,0,0,0,891,891,9,0,0,0,32,330,0,0,113,430,20,0,23,0,68,10012,1861,304,10035,1861,420,0,0,48,12801,1834
353,0,0,6,54,1,4098,2103,2712,BLG Bin,6.001566666666666,2677229,0,64,65,0,0,74,124,0,0,0,0,1270,1270,24,0,0,0,40,340,0,0,422,488,20,0,7635,651,68,6285,213,739,19763,1245,808,5841,380,0,2777,12750
71,20,0,3,0,10,35646,1571,841,JDG MISSING,6.001566666666666,2677229,0,17,42,0,0,50,113,0,0,0,0,884,884,13,0,0,0,31,355,0,0,423,571,29,0,1932,644,405,1103,340,678,3035,985,1108,0,0,24,10903,5096
937,0,32,5,0,2,78169,2022,1774,BLG XUN,6.001566666666666,2677229,0,29,61,0,0,74,106,0,0,0,0,971,971,14,0,0,0,38,335,0,0,507,507,118,0,14240,375,622,4630,98,3502,25335,486,4132,6465,12,8,8926,4697
765,0,0,6,44,3,20743,1895,2685,BLG Yagao,6.001566666666666,2677229,0,0,56,0,0,79,121,0,0,9,0,926,1100,35,0,0,0,58,335,0,0,378,831,18,0,809,126,602,8502,611,1015,9347,773,1659,36,36,42,6731,8162
179,0,0,4,37,4,28691,2284,1520,BLG Elk,6.001566666666666,2677229,0,0,42,0,0,106,140,0,0,0,0,793,856,9,1,0,0,32,350,0,0,312,373,17,0,53,53,186,6008,1352,954,6304,1474,1153,242,68,12,12708,1988
488,20,0,4,11,5,800,1448,1166,BLG ON,6.001566666666666,2677229,0,11,47,0,0,69,106,0,0,6,0,805,864,18,0,0,0,44,360,0,0,378,428,19,0,489,278,321,1122,276,968,2917,555,1290,1305,0,0,12141,2263
1061,0,4,5,28,6,78817,1711,2184,JDG 369,6.001566666666666,2677229,0,0,44,0,0,80,114,0,0,0,0,711,1146,131,0,0,0,54,345,0,0,182,640,19,0,957,88,761,7641,792,1644,8662,944,2838,63,63,431,3541,13444
473,0,32,4,2,7,39213,2148,1618,JDG Kanavi,6.001566666666666,2677229,0,0,81,0,0,104,149,0,0,0,0,611,834,44,0,0,0,32,425,0,0,174,447,100,0,2697,162,1050,12454,363,2270,22277,526,3320,7125,0,0,10586,5002
683,0,0,6,50,8,25387,1988,2585,JDG knight,6.001566666666666,2677229,0,54,43,0,0,60,115,0,0,0,0,871,1032,15,0,0,0,35,360,0,0,611,706,22,0,5488,602,126,5340,786,774,10871,1430,937,42,42,36,7792,7900
72,0,0,4,41,9,4029,2122,1659,JDG Ruler,6.001566666666666,2677229,0,0,40,0,0,90,153,0,0,0,0,891,891,9,0,0,0,32,375,0,0,416,430,20,0,23,0,68,11826,1861,344,11850,1861,460,0,0,48,11516,5655
1063,0,0,7,68,1,4098,2813,3325,BLG Bin,7.0021,2677229,0,64,70,0,0,77,126,0,0,0,0,1242,1368,25,0,0,0,41,340,0,0,325,523,21,0,13119,782,115,7803,213,940,27100,1491,1055,6177,494,0,3753,12709
246,20,0,4,0,10,37877,1746,1210,JDG MISSING,7.0021,2677229,0,17,46,0,0,52,115,0,0,6,0,869,954,14,0,0,0,32,355,0,0,406,639,30,0,2217,804,492,1367,340,761,3584,1144,1296,0,0,42,13556,3843
84,0,32,5,0,2,85121,2144,1774,BLG XUN,7.0021,2677229,0,29,61,0,0,74,106,0,0,0,0,1321,1321,14,0,0,0,38,335,0,0,373,507,55,0,14928,462,781,4854,98,3502,26419,591,4291,6636,30,8,5128,9007
4,0,0,7,55,3,29781,2234,3363,BLG Yagao,7.0021,2677229,0,0,63,0,0,112,124,0,0,13,0,828,1198,109,0,0,0,61,335,0,0,356,982,19,0,1069,126,1349,12323,640,1193,13439,813,2611,46,46,68,647,1053
528,0,0,5,48,4,28691,2633,2121,BLG Elk,7.0021,2677229,0,0,46,0,0,110,201,0,0,0,0,882,939,10,1,0,0,34,350,0,0,282,414,37,0,53,53,186,9475,1520,1031,9771,1642,1229,242,68,12,12656,3220
719,20,0,4,13,5,2106,1684,1469,BLG ON,7.0021,2677229,0,13,47,0,0,69,106,0,0,7,0,802,864,23,0,0,0,44,360,0,0,402,428,19,0,785,278,321,1324,276,1119,3467,555,1440,1356,0,0,13270,2963
263,0,4,6,41,6,118772,2088,2922,JDG 369,7.0021,2677229,0,0,48,0,0,83,115,0,0,34,0,1290,1290,29,0,0,0,81,390,0,0,344,725,20,0,2017,134,893,11254,792,1644,13335,990,3083,63,63,545,4436,12288
145,0,36,5,2,7,39213,2295,1877,JDG Kanavi,7.0021,2677229,0,0,87,0,0,107,163,0,0,6,0,934,1065,55,0,0,0,34,340,0,0,305,500,74,0,3621,162,1050,15356,363,3212,28647,526,4263,9669,0,0,7297,9902
1026,0,0,7,61,8,37115,2336,3352,JDG knight,7.0021,2677229,0,44,47,0,0,62,116,0,0,6,0,781,1124,71,0,0,0,36,378,0,0,106,844,141,0,11056,1349,126,6193,905,1160,17319,2323,1333,68,68,46,7055,6917
451,0,0,5,52,9,4862,2501,2157,JDG Ruler,7.0021,2677229,0,0,43,0,0,93,157,0,0,6,0,975,975,11,1,0,0,34,375,0,0,292,463,39,0,23,0,68,15059,2088,429,15082,2088,545,0,0,48,13186,3988
1387,0,0,7,77,1,4098,3137,3973,BLG Bin,8.00215,2677229,0,69,70,0,0,77,128,0,0,0,0,1314,1368,25,0,0,0,41,340,0,0,210,523,21,0,14538,1148,239,8975,316,989,30154,2279,1229,6641,813,0,3941,13400
481,20,0,4,1,10,52703,1981,1662,JDG MISSING,8.00215,2677229,0,17,46,0,0,52,115,0,0,6,0,777,954,14,0,0,0,32,355,0,0,258,729,30,0,3027,1162,590,1879,376,1069,4906,1538,1702,0,0,42,11234,4505
408,0,40,5,0,2,104291,2468,2270,BLG XUN,8.00215,2677229,0,29,61,0,0,74,106,0,0,0,0,1064,1321,14,0,0,0,38,335,0,0,211,507,100,0,19483,462,1336,6412,98,3895,34478,591,5239,8581,30,8,2287,8819
307,0,0,7,63,3,33806,2537,3826,BLG Yagao,8.00215,2677229,0,0,46,0,0,112,124,0,0,5,0,1198,1198,25,0,0,0,44,335,0,0,435,997,19,0,1392,126,1349,15793,640,1197,17233,813,2615,46,46,68,6822,8483
943,0,0,6,62,4,32768,3048,2536,BLG Elk,8.00215,2677229,0,0,50,0,0,114,142,0,0,0,0,809,1025,11,1,0,0,35,350,0,0,95,457,21,0,53,53,350,14627,2150,1367,14924,2272,1729,242,68,12,394,461
964,20,0,5,16,5,3137,1929,1883,BLG ON,8.00215,2677229,0,13,51,0,0,72,109,0,0,13,0,649,945,19,0,0,0,46,360,0,0,288,469,20,0,884,376,515,1940,324,1523,4912,701,2038,2087,0,0,10279,4626
609,0,4,7,51,6,141833,2434,3478,JDG 369,8.00215,2677229,0,0,52,0,0,87,116,0,0,34,0,1031,1422,57,0,0,0,82,390,0,0,171,771,21,0,2662,258,1259,13501,792,1757,16226,1115,3881,63,63,864,3892,13689
582,0,48,6,2,7,39980,2732,2530,JDG Kanavi,8.00215,2677229,0,0,91,0,0,110,165,0,0,6,0,1032,1151,56,0,0,0,36,340,0,0,334,556,80,0,4581,162,1050,20139,363,3917,37235,526,4968,12514,0,0,11301,6567
70,0,0,7,66,8,49410,2530,3784,JDG knight,8.00215,2677229,0,71,47,0,0,62,116,0,0,6,0,1164,1164,16,0,18,0,36,380,0,0,572,844,23,0,12121,1349,126,6736,905,1191,18926,2323,1364,68,68,46,8150,7767
844,0,0,6,65,9,4862,2894,2609,JDG Ruler,8.00215,2677229,0,0,47,0,0,96,160,0,0,6,0,930,1062,12,1,0,0,35,375,0,0,168,498,22,0,23,0,68,20386,2792,1005,20410,2792,1121,0,0,48,11895,2431
1778,0,0,8,89,1,4098,3528,4621,BLG Bin,9.00255,2677229,0,64,95,0,0,80,165,0,0,0,0,1307,1469,27,0,0,0,64,340,0,0,310,561,23,0,16631,1310,284,10547,369,1206,34831,2508,1491,7652,827,0,3120,13118
834,30,0,5,1,10,52703,2334,2003,JDG MISSING,9.00255,2677229,0,24,50,0,0,55,116,0,0,6,0,881,1086,15,0,0,0,34,355,0,0,268,814,38,0,3157,1162,590,1932,376,1213,5089,1538,1846,0,0,42,9994,5513
39,0,48,6,0,2,110651,3024,2983,BLG XUN,9.00255,2677229,0,69,65,0,0,77,108,0,0,0,0,1415,1415,15,0,0,0,40,335,0,0,481,544,19,0,21864,698,1336,7231,98,4897,42719,870,6242,13623,73,8,3127,2041
665,0,0,8,74,3,36178,2895,4353,BLG Yagao,9.00255,2677229,0,0,68,0,0,116,127,0,0,12,0,955,1299,26,0,0,0,62,335,0,0,30,1071,21,0,1729,292,1804,19563,726,1451,21339,1065,3327,46,46,71,6076,5569
311,0,0,6,69,4,32768,3341,2937,BLG Elk,9.00255,2677229,0,0,50,0,0,139,142,0,0,0,0,1025,1025,11,1,0,0,35,350,0,0,223,457,21,0,53,53,350,18590,2279,1376,18886,2401,1739,242,68,12,10283,2665
239,20,0,5,18,5,7933,2154,2072,BLG ON,9.00255,2677229,0,13,51,0,0,72,109,0,0,33,0,945,945,19,0,0,0,71,380,0,0,345,469,20,0,1605,376,515,2231,324,1523,6635,701,2038,2798,0,0,10593,4796
283,0,4,7,55,6,161989,2633,3848,JDG 369,9.00255,2677229,0,0,52,0,0,87,116,0,0,34,0,1430,1441,30,0,0,0,107,390,0,0,696,771,21,0,2967,304,1421,14929,948,1833,17959,1316,4134,63,63,879,3302,13350
794,0,52,6,2,7,39980,2944,2813,JDG Kanavi,9.00255,2677229,0,0,61,0,0,110,132,0,0,6,0,889,1151,20,0,0,0,36,340,0,0,556,556,126,0,4732,217,1334,21983,494,4141,39535,712,5518,12819,0,43,7734,5371
485,0,0,8,79,8,55610,2951,4259,JDG knight,9.00255,2677229,0,73,52,0,0,65,117,0,0,6,0,1062,1259,17,0,18,0,37,380,0,0,520,892,25,0,16089,1749,244,8232,1027,1339,24392,2848,1630,71,71,46,7585,6755
78,0,0,6,71,9,4862,3128,2839,JDG Ruler,9.00255,2677229,0,0,47,0,0,116,175,0,0,6,0,1062,1062,12,1,0,0,35,375,0,0,437,498,22,0,23,0,68,23347,2792,1036,23371,2792,1152,0,0,48,13929,4740
2096,0,0,9,100,1,4098,3846,5144,BLG Bin,10.002783333333333,2677229,0,76,80,0,0,83,169,0,0,0,0,1038,1574,29,0,0,0,66,340,0,0,222,599,64,0,18093,1642,539,12323,528,1599,39452,3194,2139,9036,1023,0,2654,12979
310,30,0,5,1,10,54831,2535,2115,JDG MISSING,10.002783333333333,2677229,0,24,50,0,0,55,141,0,0,6,0,988,1086,15,0,0,0,34,461,0,0,544,839,38,0,3429,1419,651,2096,485,1274,5525,1905,1968,0,0,42,12415,3174
396,0,56,7,0,2,139135,3381,3544,BLG XUN,10.002783333333333,2677229,0,69,70,0,0,79,110,0,0,0,0,1513,1513,108,0,0,0,41,335,0,0,315,583,92,0,29287,698,1336,8250,98,5766,53128,870,7111,15590,73,8,11075,3704
623,0,0,8,86,3,49872,3273,4906,BLG Yagao,10.002783333333333,2677229,0,0,68,0,0,126,127,0,0,5,0,1299,1299,26,0,0,0,63,335,0,0,333,1135,21,0,2533,292,1809,23612,976,1567,26215,1337,3452,69,69,74,8679,5803
627,0,0,7,80,4,32768,3657,3482,BLG Elk,10.002783333333333,2677229,0,0,54,0,0,148,196,0,0,0,0,924,1114,12,1,0,0,36,350,0,0,240,502,23,0,53,53,350,22500,2383,1633,22797,2505,1996,242,68,12,11675,2206
391,30,0,5,19,5,9096,2311,2125,BLG ON,10.002783333333333,2677229,0,20,51,0,0,72,109,0,0,38,0,777,1015,106,0,0,0,71,380,0,0,238,469,20,0,1857,496,772,2284,373,1746,6940,869,2518,2798,0,0,11742,4115
653,0,4,8,66,6,204523,3003,4496,JDG 369,10.002783333333333,2677229,0,0,56,0,0,91,117,0,0,34,0,1143,1590,72,0,0,0,109,390,0,0,394,820,22,0,4186,558,1752,18403,1280,2031,22653,1902,4859,63,63,1075,3395,13259
1134,0,59,7,3,7,39980,3289,3315,JDG Kanavi,10.002783333333333,2677229,0,0,98,0,0,113,135,0,0,6,0,1005,1239,65,0,0,0,37,340,0,0,614,614,134,0,5615,217,1724,26398,494,4678,48308,712,6468,16293,0,65,12396,6389
781,0,0,8,89,8,61824,3246,4719,JDG knight,10.002783333333333,2677229,0,73,52,0,0,65,117,0,0,6,0,1134,1259,17,0,18,0,37,380,0,0,555,892,25,0,18241,1754,244,9118,1071,1372,27435,2900,1663,74,74,46,7762,7993
589,0,0,7,89,9,4862,3639,3653,JDG Ruler,10.002783333333333,2677229,0,0,51,0,0,119,178,0,0,6,0,1115,1154,13,1,0,0,36,375,0,0,443,533,24,0,23,0,68,29825,3124,1175,29848,3124,1291,0,0,48,12855,3007
193,0,0,9,114,1,8131,4268,5822,BLG Bin,11.003683333333333,2677229,0,94,80,0,0,83,134,0,0,0,0,1704,1724,29,0,0,0,45,365,7,0,478,599,24,0,22189,1909,741,14155,528,1938,48314,3723,2679,11970,1285,0,3552,13018
452,30,0,6,3,10,54831,2677,2560,JDG MISSING,11.003683333333333,2677229,0,24,54,0,0,57,118,0,0,6,0,1059,1162,16,0,0,0,35,375,0,0,756,887,40,0,3429,1419,651,2098,485,1375,5527,1905,2069,0,0,42,12912,1942
624,0,60,7,0,2,179146,3609,3751,BLG XUN,11.003683333333333,2677229,0,69,70,0,0,79,110,0,0,0,0,1433,1513,108,0,0,0,41,370,0,0,373,583,76,0,34565,698,1336,9210,98,6636,60994,870,7981,17219,73,8,3645,8991
997,0,0,9,98,3,49872,3647,5554,BLG Yagao,11.003683333333333,2677229,0,0,73,0,0,131,130,0,0,7,0,1293,1404,28,0,0,0,64,335,0,0,237,1197,22,0,2696,292,1952,27669,976,1606,30434,1337,3646,69,69,87,6402,6755
1060,0,0,7,94,4,32768,4095,4008,BLG Elk,11.003683333333333,2677229,0,0,54,0,0,140,143,0,0,0,0,629,1114,12,1,0,0,36,350,0,0,88,502,23,0,53,53,350,28679,2484,2066,28976,2606,2429,242,68,12,9620,1764
133,30,0,5,22,5,9096,2608,2398,BLG ON,11.003683333333333,2677229,0,24,51,0,0,72,109,0,0,33,0,1165,1165,22,0,0,0,71,380,0,0,375,469,20,0,1857,496,772,2651,373,1917,7975,869,2690,3465,0,0,6525,4533
281,0,4,9,81,6,259438,3431,5296,JDG 369,11.003683333333333,2677229,0,0,60,0,0,94,118,0,0,34,0,1591,1958,33,0,0,0,111,390,0,0,277,870,24,0,5946,760,2019,23289,1330,2102,29299,2154,5458,63,63,1336,14069,14350
176,0,63,7,3,7,39980,3506,3575,JDG Kanavi,11.003683333333333,2677229,0,0,66,0,0,113,135,0,0,6,0,1289,1289,22,0,0,0,37,340,0,0,596,614,27,0,5711,217,1831,27558,494,4678,49760,712,6576,16489,0,65,7556,11498
1161,0,0,9,100,8,64290,3626,5398,JDG knight,11.003683333333333,2677229,0,74,56,0,0,67,119,0,0,6,0,1190,1357,18,0,18,0,38,380,0,0,546,916,26,0,20358,1897,244,10453,1109,1523,30899,3095,1814,87,87,46,7736,7475
1364,0,0,7,103,9,4862,4419,4058,JDG Ruler,11.003683333333333,2677229,0,0,51,0,0,119,178,0,0,6,0,1154,1154,13,2,0,0,36,375,0,0,283,533,48,0,23,0,68,36449,3318,1205,36473,3318,1321,0,0,48,11447,1637
65,0,0,10,125,1,18679,4650,6409,BLG Bin,12.003716666666667,2677229,0,114,85,0,0,86,137,0,0,0,0,0,1833,30,0,0,0,47,365,7,0,308,759,25,0,27857,3824,1042,16377,783,4561,61342,6761,5817,17108,2152,213,5728,12971
267,30,0,6,3,10,59169,2892,2876,JDG MISSING,12.003716666666667,2677229,0,24,54,0,0,57,118,0,0,6,0,1107,1212,16,0,0,0,35,375,0,0,634,912,40,0,3429,1419,879,2098,485,1375,5527,1905,2316,0,0,61,9872,7034
861,0,64,7,1,2,182390,3851,3993,BLG XUN,12.003716666666667,2677229,0,69,70,0,0,79,110,0,0,0,0,1247,1513,17,0,0,0,41,259,0,0,455,583,164,0,38864,698,1336,10007,98,7513,68122,870,8857,19251,73,8,10095,4752
535,0,0,9,109,3,51675,4010,6079,BLG Yagao,12.003716666666667,2677229,0,0,55,0,0,146,130,0,0,5,0,1394,1404,28,0,0,0,46,335,0,0,743,1221,22,0,3242,292,1990,31445,1286,1620,34757,1648,3698,69,69,87,7466,7030
140,0,0,8,101,4,32768,4400,4343,BLG Elk,12.003716666666667,2677229,0,0,59,0,0,157,149,0,0,0,0,1207,1207,13,1,0,0,37,350,0,0,380,548,24,0,53,53,350,30736,2484,2066,31033,2606,2429,242,68,12,9784,1322
381,30,0,6,24,5,9096,2861,2556,BLG ON,12.003716666666667,2677229,0,26,55,0,0,75,111,0,0,33,0,1251,1251,24,0,0,0,73,380,0,0,470,512,21,0,1857,496,772,2730,373,1917,8081,869,2690,3492,0,0,10443,1602
703,0,4,9,91,6,272589,3853,6079,JDG 369,12.003716666666667,2677229,0,0,60,0,0,94,118,0,0,34,0,1325,2105,117,0,0,0,111,390,0,0,288,870,24,0,6604,807,2695,27811,1862,2182,34479,2733,6572,63,63,1694,1975,11807
915,0,70,8,3,7,78057,4245,4308,JDG Kanavi,12.003716666666667,2677229,0,0,102,0,0,116,175,0,0,6,0,612,1381,151,0,0,0,39,375,0,0,261,675,124,0,6945,472,2843,35611,1953,5963,62375,2639,9363,19817,213,555,7030,12627
24,0,0,9,113,8,77372,4199,6046,JDG knight,12.003716666666667,2677229,0,134,56,0,0,67,119,0,0,6,0,1357,1357,18,0,18,0,38,380,0,0,1105,1256,26,0,24755,1935,244,11545,1109,1845,36388,3133,2137,87,87,46,14340,14391
